po_id,order_date_key,delivery_date_key,supplier_key,item_category_key,order_status_key,compliance_key,quantity,unit_price,negotiated_price,defective_units,defective_units_filled,defective_units_missing,gross_po_value,negotiated_po_value,realized_savings,savings_rate_pct,defect_rate_pct,defective_cost_exposure,procurement_lead_time_days,non_compliant_flag,spend_at_risk,order_status_risk,currency_code,supplier,supplier_risk_score,supplier_segment,item_category,order_status,compliance,order_date,delivery_date
PO-00468,20231117,,3,5,2,1,546.0,82.63,74.77,76.0,76.0,0,45115.979999999996,40824.42,4291.559999999998,0.09512283674210331,0.1391941391941392,5682.5199999999995,,1,40824.42,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,No,2023-11-17,
PO-00469,20220912,20220922,5,3,3,2,351.0,72.08,71.3,20.0,20.0,0,25300.079999999998,25026.3,273.77999999999884,0.010821309655937802,0.05698005698005698,1426.0,10.0,0,0.0,0.7,USD,Gamma_Co,0.19054963293128563,Strategic,Office Supplies,Partially Delivered,Yes,2022-09-12,2022-09-22
PO-00470,20221001,20221018,3,5,3,1,230.0,13.0,12.81,,0.0,1,2990.0,2946.3,43.69999999999982,0.014615384615384554,0.0,0.0,17.0,1,2946.3,0.7,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Partially Delivered,No,2022-10-01,2022-10-18
PO-00471,20220613,20220619,1,2,2,2,656.0,30.73,26.26,17.0,17.0,0,20158.88,17226.56,2932.3199999999997,0.14546046208916366,0.025914634146341462,446.42,6.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,MRO,Delivered,Yes,2022-06-13,2022-06-19
PO-00472,20231220,20240109,5,2,2,2,1172.0,34.34,32.09,69.0,69.0,0,40246.48,37609.48,2637.0,0.06552125800815375,0.05887372013651877,2214.21,20.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,MRO,Delivered,Yes,2023-12-20,2024-01-09
PO-00473,20220421,20220430,5,1,2,2,749.0,71.53,70.02,41.0,41.0,0,53575.97,52444.979999999996,1130.9900000000052,0.02111002376625202,0.05473965287049399,2870.8199999999997,9.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Delivered,Yes,2022-04-21,2022-04-30
PO-00474,20230127,20230212,2,4,2,2,1042.0,12.48,12.3,88.0,88.0,0,13004.16,12816.6,187.5599999999995,0.014423076923076884,0.08445297504798464,1082.4,16.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,Yes,2023-01-27,2023-02-12
PO-00475,20220209,20220227,3,5,2,1,1189.0,19.47,17.15,,0.0,1,23149.829999999998,20391.35,2758.4799999999996,0.11915767847971237,0.0,0.0,18.0,1,20391.35,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,No,2022-02-09,2022-02-27
PO-00476,20230427,,4,3,2,2,240.0,88.14,81.9,4.0,4.0,0,21153.6,19656.0,1497.5999999999985,0.07079646017699108,0.016666666666666666,327.6,,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Delivered,Yes,2023-04-27,
PO-00477,20220816,20220902,4,2,2,2,302.0,26.98,26.47,9.0,9.0,0,8147.96,7993.94,154.02000000000044,0.018902891030392936,0.029801324503311258,238.23,17.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2022-08-16,2022-09-02
PO-00478,20220724,20220803,2,2,4,1,1030.0,70.81,61.58,,0.0,1,72934.3,63427.4,9506.900000000001,0.13034882078802432,0.0,0.0,10.0,1,63427.4,0.5,USD,Beta_Supplies,0.7578537370694345,Governance Risk,MRO,Pending,No,2022-07-24,2022-08-03
PO-00479,20230417,20230423,3,3,2,2,977.0,33.79,32.25,137.0,137.0,0,33012.83,31508.25,1504.5800000000017,0.04557561408700804,0.14022517911975435,4418.25,6.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,Yes,2023-04-17,2023-04-23
PO-00480,20221225,20230111,1,4,2,2,1234.0,19.99,17.66,25.0,25.0,0,24667.66,21792.44,2875.220000000001,0.11655827913956983,0.02025931928687196,441.5,17.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Delivered,Yes,2022-12-25,2023-01-11
PO-00481,20221109,20221123,2,3,2,2,1329.0,33.48,33.06,146.0,146.0,0,44494.92,43936.740000000005,558.179999999993,0.012544802867383357,0.10985703536493605,4826.76,14.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,Yes,2022-11-09,2022-11-23
PO-00482,20220822,20220830,5,5,2,2,1396.0,77.63,67.81,58.0,58.0,0,108371.48,94662.76000000001,13708.719999999987,0.12649748808450328,0.04154727793696275,3932.98,8.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Delivered,Yes,2022-08-22,2022-08-30
PO-00483,20220817,20220829,1,5,2,2,177.0,90.06,87.71,7.0,7.0,0,15940.62,15524.669999999998,415.95000000000255,0.02609371530091066,0.03954802259887006,613.9699999999999,12.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Raw Materials,Delivered,Yes,2022-08-17,2022-08-29
PO-00484,20220125,,3,1,2,2,67.0,84.72,73.06,9.0,9.0,0,5676.24,4895.02,781.2199999999993,0.13762983947119914,0.13432835820895522,657.54,,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,Yes,2022-01-25,
PO-00485,20231107,20231120,5,3,2,2,1866.0,50.78,48.2,96.0,96.0,0,94755.48,89941.20000000001,4814.279999999984,0.05080740448995651,0.05144694533762058,4627.200000000001,13.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Office Supplies,Delivered,Yes,2023-11-07,2023-11-20
PO-00486,20220717,20220725,4,2,2,2,1808.0,72.23,67.86,53.0,53.0,0,130591.84000000001,122690.88,7900.960000000006,0.060501176796345056,0.0293141592920354,3596.58,8.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2022-07-17,2022-07-25
PO-00487,20230213,20230216,3,1,1,2,615.0,30.3,29.52,96.0,96.0,0,18634.5,18154.8,479.7000000000007,0.025742574257425783,0.15609756097560976,2833.92,3.0,0,0.0,1.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Cancelled,Yes,2023-02-13,2023-02-16
PO-00488,20221203,20221204,5,3,4,2,619.0,38.38,35.02,34.0,34.0,0,23757.22,21677.38,2079.84,0.08754559666492966,0.05492730210016155,1190.68,1.0,0,0.0,0.5,USD,Gamma_Co,0.19054963293128563,Strategic,Office Supplies,Pending,Yes,2022-12-03,2022-12-04
PO-00489,20221013,20221017,3,3,2,2,1396.0,94.75,84.06,210.0,210.0,0,132271.0,117347.76000000001,14923.23999999999,0.1128232189973614,0.1504297994269341,17652.600000000002,4.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,Yes,2022-10-13,2022-10-17
PO-00490,20220313,20220324,5,2,2,2,1945.0,11.28,9.98,94.0,94.0,0,21939.6,19411.100000000002,2528.4999999999964,0.11524822695035446,0.04832904884318766,938.12,11.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,MRO,Delivered,Yes,2022-03-13,2022-03-24
PO-00491,20221013,20221018,3,4,2,1,735.0,18.49,15.89,113.0,113.0,0,13590.15,11679.15,1911.0,0.14061654948620878,0.15374149659863945,1795.5700000000002,5.0,1,11679.15,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Delivered,No,2022-10-13,2022-10-18
PO-00492,20221226,20230111,4,3,4,2,1865.0,30.29,26.83,56.0,56.0,0,56490.85,50037.95,6452.9000000000015,0.11422911852096404,0.030026809651474532,1502.48,16.0,0,0.0,0.5,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Pending,Yes,2022-12-26,2023-01-11
PO-00493,20231019,20231024,2,1,1,2,675.0,13.69,11.84,52.0,52.0,0,9240.75,7992.0,1248.75,0.13513513513513514,0.07703703703703704,615.68,5.0,0,0.0,1.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Electronics,Cancelled,Yes,2023-10-19,2023-10-24
PO-00494,20230606,20230622,5,2,4,2,1361.0,28.57,24.29,65.0,65.0,0,38883.77,33058.69,5825.0799999999945,0.1498074903745186,0.04775900073475386,1578.85,16.0,0,0.0,0.5,USD,Gamma_Co,0.19054963293128563,Strategic,MRO,Pending,Yes,2023-06-06,2023-06-22
PO-00495,20230214,20230215,5,5,2,2,903.0,66.53,60.15,29.0,29.0,0,60076.590000000004,54315.45,5761.140000000007,0.0958965880054112,0.03211517165005537,1744.35,1.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Delivered,Yes,2023-02-14,2023-02-15
PO-00496,20231127,,4,4,1,2,1736.0,53.2,50.68,48.0,48.0,0,92355.20000000001,87980.48,4374.720000000016,0.04736842105263174,0.027649769585253458,2432.64,,0,0.0,1.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Cancelled,Yes,2023-11-27,
PO-00497,20230704,20230711,2,2,2,2,1011.0,98.47,97.06,91.0,91.0,0,99553.17,98127.66,1425.5099999999948,0.014319081953894535,0.09000989119683482,8832.460000000001,7.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,MRO,Delivered,Yes,2023-07-04,2023-07-11
PO-00498,20221206,20221224,3,1,2,2,1712.0,88.17,85.86,246.0,246.0,0,150947.04,146992.32,3954.720000000001,0.026199387546784626,0.14369158878504673,21121.56,18.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,Yes,2022-12-06,2022-12-24
PO-00499,20220129,,5,3,2,2,204.0,40.76,37.46,10.0,10.0,0,8315.039999999999,7641.84,673.1999999999989,0.08096172718351313,0.049019607843137254,374.6,,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Office Supplies,Delivered,Yes,2022-01-29,
PO-00500,20220429,20220513,2,1,3,1,539.0,33.85,30.57,34.0,34.0,0,18245.15,16477.23,1767.920000000002,0.09689807976366331,0.06307977736549165,1039.38,14.0,1,16477.23,0.7,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Electronics,Partially Delivered,No,2022-04-29,2022-05-13
PO-00501,20220925,20221005,3,3,2,1,1459.0,45.94,42.56,212.0,212.0,0,67026.45999999999,62095.04,4931.419999999991,0.0735742272529385,0.1453050034270048,9022.720000000001,10.0,1,62095.04,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Delivered,No,2022-09-25,2022-10-05
PO-00502,20220702,20220706,5,2,2,2,834.0,65.02,56.19,,0.0,1,54226.68,46862.46,7364.220000000001,0.13580436788680408,0.0,0.0,4.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,MRO,Delivered,Yes,2022-07-02,2022-07-06
PO-00503,20230818,20230901,5,4,3,2,1177.0,37.37,34.27,60.0,60.0,0,43984.49,40335.79,3648.699999999997,0.08295424137008289,0.05097706032285471,2056.2000000000003,14.0,0,0.0,0.7,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Partially Delivered,Yes,2023-08-18,2023-09-01
PO-00504,20220929,20221019,3,2,2,2,1466.0,68.82,66.82,211.0,211.0,0,100890.12,97958.12,2932.0,0.029061319383900032,0.14392905866302866,14099.019999999999,20.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,MRO,Delivered,Yes,2022-09-29,2022-10-19
PO-00505,20220209,20220213,4,1,2,2,1884.0,47.08,44.31,54.0,54.0,0,88698.72,83480.04000000001,5218.679999999993,0.058836023789294735,0.028662420382165606,2392.7400000000002,4.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2022-02-09,2022-02-13
PO-00506,20220422,20220508,2,1,2,2,295.0,60.58,57.32,31.0,31.0,0,17871.1,16909.4,961.6999999999971,0.053813139650049364,0.10508474576271186,1776.92,16.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Electronics,Delivered,Yes,2022-04-22,2022-05-08
PO-00507,20230903,20230904,5,5,2,2,1249.0,54.18,47.29,59.0,59.0,0,67670.81999999999,59065.21,8605.609999999993,0.12716869693613872,0.04723779023218575,2790.11,1.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Delivered,Yes,2023-09-03,2023-09-04
PO-00508,20230321,20230409,3,5,2,1,1112.0,39.06,33.6,184.0,184.0,0,43434.72,37363.200000000004,6071.519999999997,0.13978494623655907,0.16546762589928057,6182.400000000001,19.0,1,37363.200000000004,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,No,2023-03-21,2023-04-09
PO-00509,20221220,20221225,5,3,2,2,1550.0,100.61,97.43,66.0,66.0,0,155945.5,151016.5,4929.0,0.03160719610376702,0.04258064516129032,6430.38,5.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Office Supplies,Delivered,Yes,2022-12-20,2022-12-25
PO-00510,20221118,20221119,3,1,2,1,1755.0,82.66,73.67,258.0,258.0,0,145068.3,129290.85,15777.449999999983,0.10875877086861832,0.147008547008547,19006.86,1.0,1,129290.85,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,No,2022-11-18,2022-11-19
PO-00511,20230323,20230331,5,5,2,2,808.0,24.19,21.64,39.0,39.0,0,19545.52,17485.12,2060.4000000000015,0.10541546093427043,0.04826732673267327,843.96,8.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Raw Materials,Delivered,Yes,2023-03-23,2023-03-31
PO-00512,20230913,20230919,1,5,3,2,587.0,96.98,95.35,14.0,14.0,0,56927.26,55970.45,956.810000000005,0.016807589193648262,0.02385008517887564,1334.8999999999999,6.0,0,0.0,0.7,USD,Alpha_Inc,0.15765834625800831,Strategic,Raw Materials,Partially Delivered,Yes,2023-09-13,2023-09-19
PO-00513,20230608,20230611,4,2,2,2,1940.0,58.45,50.29,54.0,54.0,0,113393.0,97562.59999999999,15830.400000000009,0.13960650128314805,0.027835051546391754,2715.66,3.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2023-06-08,2023-06-11
PO-00514,20220429,20220511,2,3,1,2,1891.0,91.87,80.28,158.0,158.0,0,173726.17,151809.48,21916.690000000002,0.12615652552519865,0.08355367530407191,12684.24,12.0,0,0.0,1.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Cancelled,Yes,2022-04-29,2022-05-11
PO-00515,20230130,20230216,4,4,2,2,970.0,86.91,78.44,18.0,18.0,0,84302.7,76086.8,8215.899999999994,0.09745713956966971,0.018556701030927835,1411.92,17.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Packaging,Delivered,Yes,2023-01-30,2023-02-16
PO-00516,20230814,20230831,4,2,2,2,457.0,52.85,50.34,16.0,16.0,0,24152.45,23005.38,1147.0699999999997,0.047492904446546816,0.0350109409190372,805.44,17.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Delivered,Yes,2023-08-14,2023-08-31
PO-00517,20220714,20220727,2,3,1,1,574.0,12.38,11.47,,0.0,1,7106.120000000001,6583.780000000001,522.3400000000001,0.07350565428109856,0.0,0.0,13.0,1,6583.780000000001,1.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Cancelled,No,2022-07-14,2022-07-27
PO-00518,20220918,20220920,4,3,2,2,877.0,35.55,34.69,24.0,24.0,0,31177.35,30423.129999999997,754.2200000000012,0.02419127988748246,0.027366020524515394,832.56,2.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Delivered,Yes,2022-09-18,2022-09-20
PO-00519,20220215,20220227,1,2,2,2,1579.0,59.04,50.95,29.0,29.0,0,93224.16,80450.05,12774.11,0.13702574525745256,0.01836605446485117,1477.5500000000002,12.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,MRO,Delivered,Yes,2022-02-15,2022-02-27
PO-00520,20231227,20231228,3,5,2,2,952.0,74.72,69.73,,0.0,1,71133.44,66382.96,4750.479999999996,0.06678265524625261,0.0,0.0,1.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Raw Materials,Delivered,Yes,2023-12-27,2023-12-28
PO-00521,20230323,20230326,2,5,4,2,1898.0,35.53,33.25,187.0,187.0,0,67435.94,63108.5,4327.440000000002,0.06417112299465244,0.09852476290832456,6217.75,3.0,0,0.0,0.5,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Raw Materials,Pending,Yes,2023-03-23,2023-03-26
PO-00522,20220102,20220106,3,4,2,2,85.0,22.54,20.68,6.0,6.0,0,1915.8999999999999,1757.8,158.0999999999999,0.0825199645075421,0.07058823529411765,124.08,4.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Delivered,Yes,2022-01-02,2022-01-06
PO-00523,20230617,20230628,5,4,4,1,734.0,92.38,78.92,34.0,34.0,0,67806.92,57927.28,9879.64,0.14570253301580427,0.04632152588555858,2683.28,11.0,1,57927.28,0.5,USD,Gamma_Co,0.19054963293128563,Strategic,Packaging,Pending,No,2023-06-17,2023-06-28
PO-00524,20230706,20230718,1,3,2,2,69.0,107.47,105.53,,0.0,1,7415.43,7281.57,133.86000000000058,0.018051549269563677,0.0,0.0,12.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2023-07-06,2023-07-18
PO-00525,20231205,20231211,3,4,2,2,370.0,63.9,55.79,59.0,59.0,0,23643.0,20642.3,3000.7000000000007,0.12691705790297342,0.15945945945945947,3291.61,6.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Delivered,Yes,2023-12-05,2023-12-11
PO-00526,20231118,20231203,3,2,2,2,1849.0,28.25,27.53,271.0,271.0,0,52234.25,50902.97,1331.2799999999988,0.02548672566371679,0.14656571119524067,7460.63,15.0,0,0.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,MRO,Delivered,Yes,2023-11-18,2023-12-03
PO-00527,20220721,,2,4,2,1,561.0,35.54,30.99,68.0,68.0,0,19937.94,17385.39,2552.5499999999993,0.12802476083286435,0.12121212121212122,2107.3199999999997,,1,17385.39,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,No,2022-07-21,
PO-00528,20230108,20230114,5,1,2,2,449.0,12.35,10.67,29.0,29.0,0,5545.15,4790.83,754.3199999999997,0.13603238866396758,0.0645879732739421,309.43,6.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Delivered,Yes,2023-01-08,2023-01-14
PO-00529,20230318,20230321,2,3,2,2,703.0,98.75,86.78,59.0,59.0,0,69421.25,61006.340000000004,8414.909999999996,0.12121518987341767,0.08392603129445235,5120.02,3.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,Yes,2023-03-18,2023-03-21
PO-00530,20220313,20220328,5,1,2,2,1021.0,20.8,18.23,37.0,37.0,0,21236.8,18612.83,2623.9699999999975,0.1235576923076922,0.03623898139079334,674.51,15.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Delivered,Yes,2022-03-13,2022-03-28
PO-00531,20231112,20231119,2,3,2,2,1956.0,68.69,65.09,,0.0,1,134357.63999999998,127316.04000000001,7041.599999999977,0.05240937545494233,0.0,0.0,7.0,0,0.0,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Office Supplies,Delivered,Yes,2023-11-12,2023-11-19
PO-00532,20221205,20221212,3,3,3,1,520.0,36.57,34.78,67.0,67.0,0,19016.4,18085.600000000002,930.7999999999993,0.04894722450095702,0.12884615384615383,2330.26,7.0,1,18085.600000000002,0.7,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Office Supplies,Partially Delivered,No,2022-12-05,2022-12-12
PO-00533,20231001,20231012,3,2,2,1,1216.0,66.16,63.0,179.0,179.0,0,80450.56,76608.0,3842.5599999999977,0.04776299879081013,0.14720394736842105,11277.0,11.0,1,76608.0,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,MRO,Delivered,No,2023-10-01,2023-10-12
PO-00534,20221118,,1,5,2,2,1165.0,72.06,63.93,,0.0,1,83949.90000000001,74478.45,9471.450000000012,0.11282264779350554,0.0,0.0,,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Raw Materials,Delivered,Yes,2022-11-18,
PO-00535,20231111,20231129,3,4,4,2,1427.0,93.99,83.6,213.0,213.0,0,134123.72999999998,119297.2,14826.529999999984,0.11054367485902745,0.14926419060967064,17806.8,18.0,0,0.0,0.5,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Pending,Yes,2023-11-11,2023-11-29
PO-00536,20220508,20220510,4,1,2,2,883.0,29.15,25.75,14.0,14.0,0,25739.449999999997,22737.25,3002.199999999997,0.11663807890222974,0.015855039637599093,360.5,2.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2022-05-08,2022-05-10
PO-00537,20221104,20221111,3,4,3,1,1873.0,11.54,9.89,284.0,284.0,0,21614.42,18523.97,3090.449999999997,0.1429809358752165,0.15162840363053925,2808.76,7.0,1,18523.97,0.7,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Partially Delivered,No,2022-11-04,2022-11-11
PO-00538,20230604,20230606,4,3,2,2,776.0,24.22,22.53,27.0,27.0,0,18794.719999999998,17483.280000000002,1311.439999999995,0.06977704376548281,0.03479381443298969,608.3100000000001,2.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Delivered,Yes,2023-06-04,2023-06-06
PO-00539,20221113,20221124,3,1,2,1,903.0,95.55,92.45,149.0,149.0,0,86281.65,83482.35,2799.2999999999884,0.03244374672946088,0.16500553709856036,13775.050000000001,11.0,1,83482.35,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Electronics,Delivered,No,2022-11-13,2022-11-24
PO-00540,20231114,20231126,4,1,2,2,100.0,98.4,85.76,3.0,3.0,0,9840.0,8576.0,1264.0,0.12845528455284552,0.03,257.28000000000003,12.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,Yes,2023-11-14,2023-11-26
PO-00541,20230223,20230308,4,3,2,2,1738.0,67.91,61.15,,0.0,1,118027.57999999999,106278.7,11748.87999999999,0.09954351347371514,0.0,0.0,13.0,0,0.0,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Office Supplies,Delivered,Yes,2023-02-23,2023-03-08
PO-00542,20221201,20221214,3,4,2,1,1771.0,67.57,61.48,280.0,280.0,0,119666.46999999999,108881.07999999999,10785.39,0.09012875536480687,0.15810276679841898,17214.399999999998,13.0,1,108881.07999999999,0.0,USD,Delta_Logistics,0.9031805225144132,Governance Risk,Packaging,Delivered,No,2022-12-01,2022-12-14
PO-00543,20230217,20230223,4,1,2,1,624.0,74.39,66.3,18.0,18.0,0,46419.36,41371.2,5048.1600000000035,0.10875117623336478,0.028846153846153848,1193.3999999999999,6.0,1,41371.2,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Electronics,Delivered,No,2023-02-17,2023-02-23
PO-00544,20231215,20231231,1,4,3,2,1263.0,28.75,27.1,26.0,26.0,0,36311.25,34227.3,2083.949999999997,0.05739130434782601,0.02058590657165479,704.6,16.0,0,0.0,0.7,USD,Alpha_Inc,0.15765834625800831,Strategic,Packaging,Partially Delivered,Yes,2023-12-15,2023-12-31
PO-00545,20221030,20221116,5,1,1,2,1198.0,96.45,90.09,,0.0,1,115547.1,107927.82,7619.279999999999,0.06594090202177293,0.0,0.0,17.0,0,0.0,1.0,USD,Gamma_Co,0.19054963293128563,Strategic,Electronics,Cancelled,Yes,2022-10-30,2022-11-16
PO-00546,20230722,20230725,4,5,2,1,199.0,51.98,45.64,,0.0,1,10344.019999999999,9082.36,1261.659999999998,0.12196998845709871,0.0,0.0,3.0,1,9082.36,0.0,USD,Epsilon_Group,0.29372221218512873,Cost Trap,Raw Materials,Delivered,No,2023-07-22,2023-07-25
PO-00547,20220511,20220514,4,2,4,2,363.0,45.37,38.73,,0.0,1,16469.309999999998,14058.989999999998,2410.3199999999997,0.14635221512012342,0.0,0.0,3.0,0,0.0,0.5,USD,Epsilon_Group,0.29372221218512873,Cost Trap,MRO,Pending,Yes,2022-05-11,2022-05-14
PO-00548,20220716,20220722,1,3,2,2,619.0,58.4,51.04,,0.0,1,36149.6,31593.76,4555.84,0.12602739726027398,0.0,0.0,6.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,Office Supplies,Delivered,Yes,2022-07-16,2022-07-22
PO-00549,20230307,20230318,1,2,2,2,1415.0,15.22,13.56,30.0,30.0,0,21536.3,19187.4,2348.899999999998,0.10906701708278571,0.02120141342756184,406.8,11.0,0,0.0,0.0,USD,Alpha_Inc,0.15765834625800831,Strategic,MRO,Delivered,Yes,2023-03-07,2023-03-18
PO-00550,20231112,20231123,2,4,2,1,354.0,27.71,23.87,39.0,39.0,0,9809.34,8449.98,1359.3600000000006,0.13857813063875862,0.11016949152542373,930.9300000000001,11.0,1,8449.98,0.0,USD,Beta_Supplies,0.7578537370694345,Governance Risk,Packaging,Delivered,No,2023-11-12,2023-11-23
PO-00551,20230124,20230203,5,2,2,2,1765.0,81.01,78.43,78.0,78.0,0,142982.65000000002,138428.95,4553.700000000012,0.0318479200098754,0.04419263456090652,6117.540000000001,10.0,0,0.0,0.0,USD,Gamma_Co,0.19054963293128563,Strategic,MRO,Delivered,Yes,2023-01-24,2023-02-03
