material_description,material_type,eoq_units,reorder_point_units,avg_inventory_units,avg_lead_time_days,inventory_turnover,avg_inventory_value,carrying_cost,currency_code
Jean Luc Colombo Ruchets 07,raw_material,0.0,0.0,1.5,10.0,,119.98499999999999,23.997,USD
Jean Luc Columbo CDR Red,raw_material,0.0,0.0,9.5,7.0,,123.405,24.681,USD
Jean Luc Columbo Syrah VDP,raw_material,0.0,0.0,11.5,7.0,,149.385,29.877,USD
Jean-Claude Boisset Gev-Chmb,raw_material,0.0,0.0,5.107142857142857,6.857142857142857,,5004.285,1000.857,USD
Jean-Paul & Benoit Droin 14,raw_material,0.0,0.0,4.7,6.6,,516.765,103.35300000000001,USD
JeanJean Mas de Lunes 12,raw_material,0.0,0.0,7.958333333333333,11.166666666666666,,1527.045,305.409,USD
JeanJean Terrasses Larzac 13,raw_material,0.0,0.0,8.321428571428571,11.357142857142858,,1629.835,325.96700000000004,USD
"Jefferson's ""Ocean"" Bourbon",raw_material,0.0,0.0,1.5,7.6,,599.925,119.985,USD
Jefferson's Ocean Aged Cask,raw_material,0.0,0.0,1.7777777777777777,6.222222222222222,,1599.84,319.968,USD
Jefferson's Rsv Groth Resrve,raw_material,0.0,0.0,0.1,8.8,,39.995,7.999,USD
Jefferson's Rsv Old Rum Cask,raw_material,0.0,0.0,6.916666666666667,6.666666666666667,,6639.17,1327.834,USD
Jefferson's Wood Experiment,raw_material,0.0,0.0,0.5,5.0,,49.995,9.999,USD
Jeffersons Bourbon,raw_material,0.0,0.0,5.875,6.75,,610.765,122.15299999999999,USD
Jeffersons Reserve Bourbon,raw_material,0.0,0.0,4.555555555555555,8.444444444444445,,4099.18,819.8360000000001,USD
Jeio Prosecco Bisol Desidero,raw_material,0.0,0.0,9.0,9.0,,161.91,32.382,USD
Jekel Pnt Nr Monterey,raw_material,0.0,0.0,11.875,9.25,,433.525,86.70500000000001,USD
Jekel Rsl Monterey,raw_material,0.0,0.0,8.785714285714286,9.142857142857142,,737.385,147.477,USD
Jelu Malbec Rose San Juan,raw_material,0.0,0.0,8.9,7.8,,622.5550000000001,124.51100000000001,USD
Jelu Malbec San Juan,raw_material,0.0,0.0,6.0,8.25,,311.76,62.352000000000004,USD
Jenkins Amaretto,raw_material,0.0,0.0,7.384615384615385,8.461538461538462,,930.04,186.008,USD
Jenkins Coffee Brandy,raw_material,0.0,0.0,5.0,8.833333333333334,,359.7,71.94,USD
Jenkins French Brandy,raw_material,0.0,0.0,9.178571428571429,7.928571428571429,,1831.215,366.24300000000005,USD
Jenkins Gin,raw_material,0.0,0.0,9.166666666666666,7.333333333333333,,260.975,52.19500000000001,USD
Jenkins Melon Liqueur,raw_material,0.0,0.0,7.571428571428571,7.428571428571429,,317.47,63.494,USD
Jenkins Rum,raw_material,0.0,0.0,9.416666666666666,8.666666666666666,,439.43500000000006,87.88700000000001,USD
Jenkins Spiced Rum,raw_material,0.0,0.0,5.75,9.5,,264.27,52.854,USD
Jenkins Vodka,raw_material,0.0,0.0,7.045454545454546,7.7272727272727275,,464.725,92.94500000000001,USD
Jeremiah Weed Sweet Tea Vdka,raw_material,0.0,0.0,7.0,8.4,,524.65,104.93,USD
Jermann Pinot Grigio Venezi,raw_material,0.0,0.0,5.25,9.0,,283.395,56.679,USD
Jesse James America's Outlaw,raw_material,0.0,0.0,10.083333333333334,9.0,,846.395,169.279,USD
Jewell Towne Cab Svgn NH,raw_material,0.0,0.0,5.76,8.28,,3058.56,611.712,USD
Jewell Towne Cayuga Wh NH,raw_material,0.0,0.0,10.842105263157896,7.894736842105263,,2366.94,473.38800000000003,USD
Jewell Towne Chardonnay,raw_material,0.0,0.0,13.11111111111111,8.222222222222221,,1709.8200000000002,341.96400000000006,USD
Jewell Towne Marechal Foch,raw_material,0.0,0.0,11.03125,7.0625,,2027.9850000000001,405.59700000000004,USD
Jewell Towne Rsl NH,raw_material,0.0,0.0,10.868421052631579,7.7894736842105265,,3377.685,675.537,USD
Jewell Towne Seyval NH,raw_material,0.0,0.0,10.964285714285714,8.285714285714286,,1610.215,322.043,USD
Jewell Towne Vyds So Hampton,raw_material,0.0,0.0,8.714285714285714,7.571428571428571,,805.14,161.028,USD
Jim Beam,raw_material,0.0,0.0,20.153846153846153,7.846153846153846,,2973.8799999999997,594.776,USD
Jim Beam Apple,raw_material,0.0,0.0,5.615384615384615,8.051282051282051,,10288.619999999999,2057.724,USD
Jim Beam Black,raw_material,0.0,0.0,9.140845070422536,7.28169014084507,,4962.51,992.5020000000001,USD
Jim Beam Black w/2 Glasses,raw_material,0.0,0.0,0.5,8.0,,11.495,2.299,USD
Jim Beam Candy Cane 4/50mLs,raw_material,0.0,0.0,0.0,10.0,,0.0,0.0,USD
Jim Beam Choice,raw_material,0.0,0.0,8.362068965517242,8.482758620689655,,7757.575,1551.5149999999999,USD
Jim Beam Devils Cut,raw_material,0.0,0.0,5.678571428571429,8.285714285714286,,2940.705,588.1410000000001,USD
Jim Beam Devils Cut Bourbon,raw_material,0.0,0.0,16.583333333333332,6.761904761904762,,1989.0349999999999,397.807,USD
Jim Beam Distlrs Masterpiece,raw_material,0.0,0.0,1.7,8.2,,3399.83,679.9660000000001,USD
Jim Beam Double Oak,raw_material,0.0,0.0,4.819444444444445,9.277777777777779,,4335.764999999999,867.153,USD
Jim Beam Honey,raw_material,0.0,0.0,5.602941176470588,8.0,,8162.19,1632.438,USD
Jim Beam Jacob's Ghost,raw_material,0.0,0.0,106.0,7.0,,2200.9399999999996,440.18799999999993,USD
Jim Beam Kentucky Fire,raw_material,0.0,0.0,10.625,8.75,,623.075,124.61500000000001,USD
Jim Beam Maple,raw_material,0.0,0.0,9.227272727272727,8.181818181818182,,464.485,92.897,USD
Jim Beam Rye,raw_material,0.0,0.0,9.055555555555555,8.0,,1517.185,303.437,USD
Jim Beam Signature Craft,raw_material,0.0,0.0,2.375,7.5,,351.40500000000003,70.281,USD
Jim Beam Single Barrel,raw_material,0.0,0.0,6.045454545454546,7.2272727272727275,,3988.6699999999996,797.734,USD
Jim Beam Traveler,raw_material,0.0,0.0,8.75,8.0,,594.65,118.92999999999999,USD
Joel Gott Alakai Red,raw_material,0.0,0.0,7.25,7.5,,202.85500000000002,40.571000000000005,USD
Joel Gott Cab Svgn 815,raw_material,0.0,0.0,12.928571428571429,9.0,,1175.595,235.11900000000003,USD
Joel Gott Chard,raw_material,0.0,0.0,7.653846153846154,7.615384615384615,,1392.005,278.401,USD
Joel Gott Grenache,raw_material,0.0,0.0,5.0,8.0,,209.85000000000002,41.97,USD
Joel Gott Merlot,raw_material,0.0,0.0,12.137931034482758,6.758620689655173,,4924.4800000000005,984.8960000000001,USD
Joel Gott Pnt Nr,raw_material,0.0,0.0,7.5,7.375,,1090.3999999999999,218.07999999999998,USD
Joel Gott Svgn Bl,raw_material,0.0,0.0,7.833333333333333,7.25,,939.06,187.812,USD
Joel Gott Znfdl,raw_material,0.0,0.0,8.4,8.1,,1191.16,238.23200000000003,USD
John Anthony Svgn Bl,raw_material,0.0,0.0,3.5,9.0,,76.96499999999999,15.392999999999999,USD
John Barr Rsv Black Scotch,raw_material,0.0,0.0,5.742857142857143,6.371428571428571,,4419.99,883.998,USD
John Begg Blue Cap,raw_material,0.0,0.0,5.5,8.777777777777779,,841.0049999999999,168.201,USD
John Power Irish Whiskey,raw_material,0.0,0.0,9.0625,7.125,,1932.7749999999999,386.555,USD
Johnnie Walker Black Label,raw_material,0.0,0.0,22.333333333333332,7.916666666666667,,28456.14,5691.228,USD
Johnnie Walker Black Tin,raw_material,0.0,0.0,1.4857142857142858,7.9714285714285715,,1871.48,374.29600000000005,USD
Johnnie Walker Blue Label,raw_material,0.0,0.0,4.892307692307693,8.03076923076923,,75731.82,15146.364000000001,USD
Johnnie Walker Blue Yr Roost,raw_material,0.0,0.0,0.875,9.0,,874.965,174.993,USD
Johnnie Walker Collection 4,raw_material,0.0,0.0,6.333333333333333,7.666666666666667,,7599.239999999999,1519.848,USD
Johnnie Walker Double Black,raw_material,0.0,0.0,12.026315789473685,7.526315789473684,,9137.715,1827.5430000000001,USD
Johnnie Walker Gold Edition,raw_material,0.0,0.0,3.0,8.0,,254.96999999999997,50.994,USD
Johnnie Walker Gold Rsv,raw_material,0.0,0.0,7.775862068965517,7.068965517241379,,18037.745,3607.549,USD
Johnnie Walker Green Label,raw_material,0.0,0.0,6.236111111111111,8.38888888888889,,13467.755,2693.551,USD
Johnnie Walker King George V,raw_material,0.0,0.0,1.0,7.75,,1799.96,359.992,USD
Johnnie Walker Odyssey,raw_material,0.0,0.0,1.125,8.0,,4274.955,854.9910000000001,USD
Johnnie Walker Platinum,raw_material,0.0,0.0,4.517857142857143,8.214285714285714,,12016.234999999999,2403.247,USD
Johnnie Walker Red Label,raw_material,0.0,0.0,18.46153846153846,7.653846153846154,,7595.5,1519.1,USD
Johnnie Walker Select Casks,raw_material,0.0,0.0,4.583333333333333,7.0,,1209.7250000000001,241.94500000000005,USD
Jolivet Pouilly Fume Pascal,raw_material,0.0,0.0,7.333333333333333,10.0,,483.78,96.756,USD
Jolivet Sancerre,raw_material,0.0,0.0,7.0,7.384615384615385,,1819.09,363.818,USD
Jolivet Svgn Blanc Attitude,raw_material,0.0,0.0,9.75,8.0,,272.805,54.56100000000001,USD
Jonathan Edwards Chard,raw_material,0.0,0.0,14.5,7.0,,289.85499999999996,57.971,USD
Jonathan Edwards Svgn Bl,raw_material,0.0,0.0,14.5,7.0,,304.35499999999996,60.870999999999995,USD
Jordan Cab Svgn Alex Valley,raw_material,0.0,0.0,6.0,11.0,,299.94,59.988,USD
Jordan Chard Sonoma,raw_material,0.0,0.0,4.166666666666667,7.333333333333333,,399.875,79.975,USD
Jos Phelps Chard,raw_material,0.0,0.0,3.725,8.45,,2606.755,521.351,USD
Jos Phelps Insignia 11,raw_material,0.0,0.0,2.125,8.875,,3149.8300000000004,629.9660000000001,USD
Jos Phelps Insignia 13,raw_material,0.0,0.0,4.7894736842105265,8.736842105263158,,20009.09,4001.818,USD
Jos Phelps Pnt Nr,raw_material,0.0,0.0,6.375,9.0,,1784.49,356.898,USD
Jose Cuervo Cinge,raw_material,0.0,0.0,0.0,10.0,,0.0,0.0,USD
Jose Cuervo Especial,raw_material,0.0,0.0,14.176470588235293,8.0,,4234.59,846.918,USD
Jose Cuervo Especial Silver,raw_material,0.0,0.0,12.25,7.454545454545454,,4967.304999999999,993.461,USD
Jose Cuervo Gold w/Marg Mix,raw_material,0.0,0.0,5.565789473684211,7.7631578947368425,,3372.8849999999998,674.577,USD
Jose Cuervo Golden Margarita,raw_material,0.0,0.0,7.333333333333333,8.333333333333334,,420.78,84.15599999999999,USD
Jose Cuervo La Familia Rsv,raw_material,0.0,0.0,2.125,7.0,,849.915,169.983,USD
Jose Cuervo Light Margaritas,raw_material,0.0,0.0,8.625,7.625,,1140.81,228.162,USD
Jose Cuervo Lime Margarita,raw_material,0.0,0.0,7.5625,7.75,,1646.29,329.25800000000004,USD
Jose Cuervo Lite Wh Peach,raw_material,0.0,0.0,13.25,7.0,,440.73499999999996,88.14699999999999,USD
Jose Cuervo RTD Pink Lemonad,raw_material,0.0,0.0,4.21875,7.46875,,3777.3,755.46,USD
Jose Cuervo Silver w/Marg Mx,raw_material,0.0,0.0,2.3333333333333335,7.166666666666667,,228.36,45.672000000000004,USD
Jose Cuervo Strawberry Marg,raw_material,0.0,0.0,9.818181818181818,7.636363636363637,,1783.9199999999998,356.784,USD
Jose Cuervo Tradicional,raw_material,0.0,0.0,10.323529411764707,7.588235294117647,,3611.745,722.3489999999999,USD
Jose Cuervo Tradicional Slvr,raw_material,0.0,0.0,8.633333333333333,7.666666666666667,,2649.705,529.941,USD
Jose Maria de Fonseca Periq,raw_material,0.0,0.0,6.375,7.75,,254.745,50.949000000000005,USD
Joseph Carr Cab Svgn Napa,raw_material,0.0,0.0,14.115384615384615,8.384615384615385,,4420.665,884.133,USD
Joseph Carr Chard Napa,raw_material,0.0,0.0,4.1,8.2,,368.79499999999996,73.759,USD
Joseph Carr Merlot Napa Vly,raw_material,0.0,0.0,4.625,7.5,,406.81499999999994,81.363,USD
Joseph Drouhin Cote de Beaun,raw_material,0.0,0.0,1.5,11.0,,38.985,7.797000000000001,USD
Joseph Drouhin Cote de Nuits,raw_material,0.0,0.0,5.75,5.5,,323.385,64.677,USD
Joseph Drouhin Mersault,raw_material,0.0,0.0,7.4,9.2,,2071.63,414.326,USD
Joseph Drouhin Nuits St Geo,raw_material,0.0,0.0,6.833333333333333,5.666666666666667,,1358.7949999999998,271.75899999999996,USD
Joseph Drouhin Puligny-Montr,raw_material,0.0,0.0,6.7,6.0,,2134.165,426.833,USD
Joseph Mellot Sancerre White,raw_material,0.0,0.0,0.5,4.0,,12.495,2.499,USD
Joseph Phelps Cab Svgn Napa,raw_material,0.0,0.0,5.725,8.7,,7184.855,1436.971,USD
Joseph Phelps Eisrebe Napa V,raw_material,0.0,0.0,4.0,12.0,,167.96,33.592000000000006,USD
Joseph Phelps Insignia 08,raw_material,0.0,0.0,1.6666666666666667,7.0,,799.95,159.99,USD
Joseph Phelps Insignia 09,raw_material,0.0,0.0,1.25,8.0,,399.975,79.995,USD
Josh Cellars Cab Svgn,raw_material,0.0,0.0,70.5,5.5,,1831.59,366.318,USD
Josh Cellars Cab Svgn Paso R,raw_material,0.0,0.0,7.5,8.0,,127.42499999999998,25.485,USD
Josh Cellars Cab Svgn Sonoma,raw_material,0.0,0.0,41.0,9.0,,541.59,108.31800000000001,USD
Josh Cellars Chard,raw_material,0.0,0.0,17.0,6.333333333333333,,662.49,132.49800000000002,USD
Josh Cellars Craftsman Cab S,raw_material,0.0,0.0,2.0,8.0,,27.98,5.596,USD
Josh Cellars Craftsman Chard,raw_material,0.0,0.0,6.5,7.0,,84.435,16.887,USD
Josh Cellars Legacy Red,raw_material,0.0,0.0,11.333333333333334,8.833333333333334,,2853.96,570.792,USD
Josh Cellars Merlot,raw_material,0.0,0.0,6.428571428571429,8.285714285714286,,629.55,125.91000000000001,USD
Josh Cellars Pnt Nr,raw_material,0.0,0.0,21.666666666666668,8.333333333333334,,4417.4,883.48,USD
Josh Cellars Svgn Bl,raw_material,0.0,0.0,7.55,8.5,,1048.2450000000001,209.64900000000003,USD
Josiah Bartlett Apple Brandy,raw_material,0.0,0.0,7.5,8.384615384615385,,3105.525,621.105,USD
Jovino Pnt Nr Williamete Vly,raw_material,0.0,0.0,5.75,6.5,,160.885,32.17700000000001,USD
Jovly Chinon Cab Franc,raw_material,0.0,0.0,10.0,8.0,,139.9,27.980000000000004,USD
Juan Gil Dry Wh Muscat Jumil,raw_material,0.0,0.0,7.5,8.25,,336.70000000000005,67.34,USD
Juan Gil Jumilla Rd,raw_material,0.0,0.0,12.1,8.9,,1692.79,338.55800000000005,USD
Juarez Gold Tequila,raw_material,0.0,0.0,5.5,10.0,,41.195,8.239,USD
Juarez Silver Tequila,raw_material,0.0,0.0,4.0,7.5,,59.92,11.984000000000002,USD
Juarez Triple Sec,raw_material,0.0,0.0,4.0,5.0,,15.96,3.192,USD
Julia James Pnt Nr,raw_material,0.0,0.0,6.5,7.0,,146.055,29.211,USD
Juniper Estate Cab Svgn,raw_material,0.0,0.0,15.681818181818182,10.636363636363637,,6898.275000000001,1379.6550000000002,USD
Junipero Gin,raw_material,0.0,0.0,5.428571428571429,9.571428571428571,,2279.24,455.848,USD
Jura Bl de Bl Brut D'Argent,raw_material,0.0,0.0,6.0,11.0,,77.94,15.588000000000001,USD
Justin Cab Svgn Paso Robles,raw_material,0.0,0.0,10.833333333333334,9.166666666666666,,3638.7,727.74,USD
Justin Isosceles Paso Roble,raw_material,0.0,0.0,6.717391304347826,6.695652173913044,,12358.454999999998,2471.691,USD
Justin Justification Paso R,raw_material,0.0,0.0,17.75,7.5,,1632.6450000000002,326.52900000000005,USD
Justin Obtuse,raw_material,0.0,0.0,6.0,10.0,,77.94,15.588000000000001,USD
Justin Vyds 13 Svgn Bl C Cst,raw_material,0.0,0.0,16.0,8.0,,207.84,41.568000000000005,USD
Justin Vyds Svgn Bl Ctrl Cst,raw_material,0.0,0.0,3.933333333333333,8.133333333333333,,766.41,153.282,USD
Juve Y Camp Rose Brut Pnt Nr,raw_material,0.0,0.0,5.857142857142857,7.571428571428571,,573.59,114.718,USD
Juve y Camps Brut Nature,raw_material,0.0,0.0,2.8333333333333335,7.166666666666667,,271.83000000000004,54.36600000000001,USD
Juve y Camps Sweet Rsva Spar,raw_material,0.0,0.0,4.5,8.0,,125.91,25.182000000000002,USD
Juxtapoz Red North Cst,raw_material,0.0,0.0,7.076923076923077,8.23076923076923,,1669.08,333.81600000000003,USD
K Syrah The Deal,raw_material,0.0,0.0,5.333333333333333,8.0,,591.84,118.36800000000001,USD
K Vintners Syrah The Hidden,raw_material,0.0,0.0,9.0,8.666666666666666,,1889.7299999999998,377.94599999999997,USD
K Vintners The Klein,raw_material,0.0,0.0,5.666666666666667,9.333333333333334,,1274.83,254.966,USD
K Vntrs Milbrandt Col Syrah,raw_material,0.0,0.0,4.5,7.0,,148.455,29.691000000000003,USD
K Vntrs Viognier Columbia,raw_material,0.0,0.0,4.0,3.0,,99.96,19.992,USD
K Volk Pnt Nr San Benito,raw_material,0.0,0.0,12.8125,9.125,,1946.475,389.29499999999996,USD
KAH Anejo Tequila,raw_material,0.0,0.0,4.0,9.466666666666667,,4006.8999999999996,801.38,USD
KAH Blanco Tequila,raw_material,0.0,0.0,4.107142857142857,8.642857142857142,,5458.85,1091.77,USD
KAH Extra Aged Tequila,raw_material,0.0,0.0,0.5,8.0,,129.995,25.999000000000002,USD
KAH Reposado Tequila,raw_material,0.0,0.0,5.568181818181818,8.318181818181818,,7063.775,1412.755,USD
KAH Tequila 3/50mLs Pak,raw_material,0.0,0.0,18.375,10.625,,14694.119999999999,2938.824,USD
KJ Est 12 Chard Camelot High,raw_material,0.0,0.0,3.5,7.5,,209.93,41.986000000000004,USD
KJ Est 12 Pnt Nr Outland Rdg,raw_material,0.0,0.0,4.0,7.666666666666667,,419.88,83.976,USD
KJ Jackson Est Cab Svgn Alex,raw_material,0.0,0.0,6.0,7.0,,149.94,29.988,USD
Kagemusha Sw Potato Soju,raw_material,0.0,0.0,5.470588235294118,6.0588235294117645,,2696.0699999999997,539.214,USD
Kahlua,raw_material,0.0,0.0,20.875,7.666666666666667,,4211.995,842.399,USD
Kahlua Chili Chocolate,raw_material,0.0,0.0,5.065789473684211,6.973684210526316,,3655.575,731.115,USD
Kahlua Especial,raw_material,0.0,0.0,8.476190476190476,7.714285714285714,,4092.22,818.444,USD
Kahlua French Vanilla,raw_material,0.0,0.0,6.9772727272727275,8.090909090909092,,2914.9649999999997,582.9929999999999,USD
Kahlua Hazelnut,raw_material,0.0,0.0,27.0,9.0,,512.7299999999999,102.54599999999999,USD
Kahlua Midnight,raw_material,0.0,0.0,12.208333333333334,6.833333333333333,,2928.535,585.707,USD
Kahlua Mocha,raw_material,0.0,0.0,5.454545454545454,7.7272727272727275,,1139.3999999999999,227.88,USD
Kahlua Original Mudslide RTD,raw_material,0.0,0.0,7.035714285714286,8.285714285714286,,1575.015,315.00300000000004,USD
Kahlua Peppermint Mocha,raw_material,0.0,0.0,0.3333333333333333,8.5,,37.98,7.596,USD
Kahlua Pumpkin Spice Liqueur,raw_material,0.0,0.0,1.25,7.25,,94.94999999999999,18.99,USD
Kahlua Salted Caramel,raw_material,0.0,0.0,2.142857142857143,7.0,,284.84999999999997,56.97,USD
Kahlua White Russian RTD,raw_material,0.0,0.0,7.46875,8.4375,,1910.805,382.161,USD
Kahlua w/50mL Absolut+Glass,raw_material,0.0,0.0,2.21875,6.96875,,1348.29,269.658,USD
Kaikouzu Potato Shochu,raw_material,0.0,0.0,2.0,12.0,,69.98,13.996000000000002,USD
Kalogeri Papagiannakos Cab S,raw_material,0.0,0.0,3.0,6.0,,62.97,12.594000000000001,USD
Kamora Coffee,raw_material,0.0,0.0,9.785714285714286,7.428571428571429,,798.315,159.663,USD
Kamora Coffee Gift Pack,raw_material,0.0,0.0,2.2142857142857144,7.571428571428571,,154.845,30.969,USD
Kamora Coffee Liqueur,raw_material,0.0,0.0,4.5,9.0,,49.455,9.891,USD
Kapali Coffee,raw_material,0.0,0.0,16.636363636363637,8.0,,1907.67,381.534,USD
Karner Blue Gin,raw_material,0.0,0.0,6.1,7.4,,2744.085,548.817,USD
Kavalan Classic Single Malt,raw_material,0.0,0.0,1.5,10.6,,749.925,149.985,USD
Kavalan Concertmaster,raw_material,0.0,0.0,2.3,12.0,,2069.77,413.954,USD
Kavalan Ex-Bourbon Oak Whsky,raw_material,0.0,0.0,2.4,12.2,,1379.8799999999999,275.976,USD
Kavalan Sherry Oak Whisky,raw_material,0.0,0.0,2.3,12.2,,1494.8850000000002,298.97700000000003,USD
Kavalan Soloist Tawain Whsky,raw_material,0.0,0.0,0.5,7.0,,189.995,37.999,USD
Kay Brothers Hillside Shiraz,raw_material,0.0,0.0,2.25,6.0,,530.91,106.182,USD
Ke Ke Beach,raw_material,0.0,0.0,0.5,11.0,,5.745,1.149,USD
Kedem Concord Grape Kosher,raw_material,0.0,0.0,12.25,10.0,,293.51,58.702000000000005,USD
Keller Est 13 Cruz Vyd Chard,raw_material,0.0,0.0,9.857142857142858,12.0,,2552.3100000000004,510.4620000000001,USD
Ken Forrester Petit Chenin B,raw_material,0.0,0.0,7.833333333333333,6.333333333333333,,845.2950000000001,169.05900000000003,USD
Ken Volk Pnt Nr Cuvee St Mar,raw_material,0.0,0.0,8.88888888888889,8.88888888888889,,2399.2,479.84,USD
Ken Wright Canary Hill Pnt N,raw_material,0.0,0.0,4.6,9.8,,1264.77,252.954,USD
Ken Wright Cellars Pnt Nr,raw_material,0.0,0.0,2.0,6.0,,109.98,21.996000000000002,USD
Ken Wright Clrs Willa Pnt Nr,raw_material,0.0,0.0,8.75,7.857142857142857,,3230.2749999999996,646.0550000000001,USD
Ken Wright Freedom Hill Pnt,raw_material,0.0,0.0,4.25,8.25,,934.8299999999999,186.966,USD
Ken Wright McCrone Ore Pnt N,raw_material,0.0,0.0,2.9166666666666665,10.166666666666666,,962.325,192.465,USD
Ken Wright Shea Ore Pnt Nr,raw_material,0.0,0.0,4.0,10.0,,659.88,131.976,USD
Kendall Jackson AVANT Svgn B,raw_material,0.0,0.0,13.458333333333334,7.166666666666667,,1761.385,352.27700000000004,USD
Kendall Jackson Avant Chard,raw_material,0.0,0.0,30.233333333333334,7.266666666666667,,4522.465,904.4929999999999,USD
Kendall Jackson Chard Vt RSV,raw_material,0.0,0.0,44.5,7.0,,1332.9850000000001,266.597,USD
Kendall Jackson Gr RSV Cab S,raw_material,0.0,0.0,6.5,7.111111111111111,,1344.915,268.983,USD
Kendall Jackson Grand Pnt Nr,raw_material,0.0,0.0,16.8125,7.5,,2957.6549999999997,591.531,USD
Kendall Jackson Grand RSV Me,raw_material,0.0,0.0,9.277777777777779,7.777777777777778,,1669.165,333.833,USD
Kendall Jackson Grand Rsv Ch,raw_material,0.0,0.0,32.93181818181818,7.0,,11584.755,2316.951,USD
Kendall Jackson Pnt Gris VR,raw_material,0.0,0.0,7.916666666666667,7.833333333333333,,522.025,104.405,USD
Kendall Jackson Pnt Nr Vtnr,raw_material,0.0,0.0,22.41304347826087,7.434782608695652,,7727.345,1545.469,USD
Kendall Jackson RSV Svgn Bl,raw_material,0.0,0.0,22.1875,7.75,,1773.2250000000001,354.64500000000004,USD
Kendall Jackson Sp Sel Chard,raw_material,0.0,0.0,6.0,8.0,,71.94,14.388,USD
Kendall Jackson Spcl Cab Svg,raw_material,0.0,0.0,3.25,7.0,,90.935,18.187,USD
Kendall Jackson Summation Re,raw_material,0.0,0.0,13.736842105263158,8.947368421052632,,2604.99,520.998,USD
Kendall Jackson Vntnr Rsv Ch,raw_material,0.0,0.0,9.363636363636363,7.636363636363637,,616.97,123.394,USD
Kendall Jackson Vntr RSV Cab,raw_material,0.0,0.0,25.233333333333334,7.266666666666667,,6430.714999999999,1286.143,USD
Kendall Jackson Vntr RSV Zin,raw_material,0.0,0.0,14.65,8.0,,1459.795,291.959,USD
Kendall Jackson Vntrs RSV Me,raw_material,0.0,0.0,17.466666666666665,7.666666666666667,,4322.38,864.476,USD
Kendall Jackson Vntrs Rsl Rs,raw_material,0.0,0.0,10.2,7.1,,1018.98,203.79600000000002,USD
Kendall Jackson Vnts RSV Cab,raw_material,0.0,0.0,5.6923076923076925,7.153846153846154,,739.26,147.85200000000003,USD
Kendall Jackson Vt RSV Syrah,raw_material,0.0,0.0,7.25,7.666666666666667,,434.16499999999996,86.833,USD
Kentia Albarino Rias Baixas,raw_material,0.0,0.0,8.333333333333334,8.75,,1399.0,279.8,USD
Kenwood Cab Svgn Sonoma,raw_material,0.0,0.0,10.25,7.857142857142857,,2094.065,418.81300000000005,USD
Kenwood Chard Sonoma,raw_material,0.0,0.0,8.05,6.6,,884.695,176.93900000000002,USD
Kenwood Cve Brut Yulupa Spa,raw_material,0.0,0.0,18.166666666666668,9.0,,489.955,97.991,USD
Kenwood J London Cab Svgn,raw_material,0.0,0.0,7.083333333333333,8.0,,1239.5749999999998,247.915,USD
Kenwood J London Znfdl,raw_material,0.0,0.0,6.6923076923076925,7.615384615384615,,1886.1299999999999,377.226,USD
Kenwood Merlot Sonoma,raw_material,0.0,0.0,7.111111111111111,8.11111111111111,,939.86,187.972,USD
Kenwood Pnt Nr RRV,raw_material,0.0,0.0,6.2,7.55,,1858.76,371.752,USD
